case:concept:name,concept:name,time:timestamp,org:resource,lifecycle:transition,case:applicant_type,case:priority,cost:amount
case_0042,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
case_0042,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,renewal,normal,54.21
case_0042,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,normal,0.0
case_0042,review_in_progress,2024-01-08 09:16:59.581232-05:00,reviewer_001,complete,renewal,normal,48.5
case_0042,request_additional_info,2024-01-11 09:00:00-05:00,,complete,renewal,normal,0.0
case_0042,withdrawn,2024-01-16 09:00:00-05:00,,complete,renewal,normal,0.0
case_0043,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,low,0.0
case_0043,intake_validation,2024-01-03 10:34:34.944959-05:00,clerk_002,complete,existing_business,low,37.31
case_0043,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,low,0.0
case_0043,review_in_progress,2024-01-08 09:20:31.814580-05:00,reviewer_003,complete,existing_business,low,46.02
case_0043,request_additional_info,2024-01-16 09:00:00-05:00,,complete,existing_business,low,0.0
case_0043,applicant_provided_info,2024-01-22 09:00:00-05:00,,complete,existing_business,low,0.0
case_0043,review_in_progress,2024-01-25 09:00:00-05:00,reviewer_002,complete,existing_business,low,35.1
case_0043,request_additional_info,2024-01-29 09:00:00-05:00,,complete,existing_business,low,0.0
case_0043,applicant_provided_info,2024-02-01 14:53:57.650549-05:00,,complete,existing_business,low,0.0
case_0043,review_in_progress,2024-02-05 09:00:00-05:00,reviewer_004,complete,existing_business,low,54.48
case_0043,request_additional_info,2024-02-07 16:19:39.954048-05:00,,complete,existing_business,low,0.0
case_0043,applicant_provided_info,2024-02-13 13:13:21.151536-05:00,,complete,existing_business,low,0.0
case_0043,review_in_progress,2024-02-16 09:00:00-05:00,reviewer_002,complete,existing_business,low,60.08
case_0043,request_additional_info,2024-02-22 12:42:29.602629-05:00,,complete,existing_business,low,0.0
case_0043,withdrawn,2024-02-28 09:00:00-05:00,,complete,existing_business,low,0.0
case_0044,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0044,intake_validation,2024-01-03 14:06:20.632810-05:00,clerk_001,complete,existing_business,normal,59.73
case_0044,assigned_to_reviewer,2024-01-04 14:16:04.645400-05:00,,complete,existing_business,normal,0.0
case_0044,review_in_progress,2024-01-04 14:40:22.797510-05:00,reviewer_004,complete,existing_business,normal,72.88
case_0044,request_additional_info,2024-01-09 14:57:50.727498-05:00,,complete,existing_business,normal,0.0
case_0044,withdrawn,2024-01-11 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0045,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0045,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,new_business,normal,16.41
case_0045,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,normal,0.0
case_0045,review_in_progress,2024-01-08 09:15:37.129455-05:00,reviewer_003,complete,new_business,normal,74.38
case_0045,health_inspection,2024-01-11 09:00:00-05:00,inspector_002,complete,new_business,normal,54.75
case_0045,approved,2024-01-18 11:53:09.831839-05:00,,complete,new_business,normal,0.0
case_0046,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,low,0.0
case_0046,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,new_business,low,40.91
case_0046,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,low,0.0
case_0046,review_in_progress,2024-01-08 09:08:43.897212-05:00,reviewer_002,complete,new_business,low,35.28
case_0046,request_additional_info,2024-01-16 09:00:00-05:00,,complete,new_business,low,0.0
case_0046,applicant_provided_info,2024-01-17 15:32:24.360774-05:00,,complete,new_business,low,0.0
case_0046,review_in_progress,2024-01-22 09:00:00-05:00,reviewer_002,complete,new_business,low,51.97
case_0046,health_inspection,2024-01-26 09:00:00-05:00,inspector_003,complete,new_business,low,57.91
case_0046,approved,2024-01-29 09:00:00-05:00,,complete,new_business,low,0.0
case_0047,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,high,0.0
case_0047,intake_validation,2024-01-03 10:43:47.322906-05:00,clerk_001,complete,renewal,high,83.58
case_0047,assigned_to_reviewer,2024-01-05 15:25:51.941701-05:00,,complete,renewal,high,0.0
case_0047,review_in_progress,2024-01-05 15:48:53.620206-05:00,reviewer_001,complete,renewal,high,53.97
case_0047,request_additional_info,2024-01-08 09:00:00-05:00,,complete,renewal,high,0.0
case_0047,applicant_provided_info,2024-01-16 09:00:00-05:00,,complete,renewal,high,0.0
case_0047,review_in_progress,2024-01-19 09:00:00-05:00,reviewer_004,complete,renewal,high,50.84
case_0047,health_inspection,2024-01-23 09:00:00-05:00,inspector_002,complete,renewal,high,69.98
case_0047,approved,2024-01-29 09:00:00-05:00,,complete,renewal,high,0.0
case_0048,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
case_0048,intake_validation,2024-01-04 09:00:00-05:00,clerk_003,complete,renewal,normal,54.38
case_0048,assigned_to_reviewer,2024-01-05 16:01:45.560918-05:00,,complete,renewal,normal,0.0
case_0048,review_in_progress,2024-01-05 16:26:00.270944-05:00,reviewer_001,complete,renewal,normal,39.89
case_0048,request_additional_info,2024-01-08 16:56:32.173447-05:00,,complete,renewal,normal,0.0
case_0048,applicant_provided_info,2024-01-16 09:00:00-05:00,,complete,renewal,normal,0.0
case_0048,review_in_progress,2024-01-19 09:00:00-05:00,reviewer_003,complete,renewal,normal,28.74
case_0048,health_inspection,2024-01-23 09:00:00-05:00,inspector_002,complete,renewal,normal,28.87
case_0048,approved,2024-01-29 09:00:00-05:00,,complete,renewal,normal,0.0
case_0049,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0049,intake_validation,2024-01-03 10:21:55.300392-05:00,clerk_001,complete,existing_business,normal,69.4
case_0049,assigned_to_reviewer,2024-01-05 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0049,review_in_progress,2024-01-05 09:19:18.215575-05:00,reviewer_004,complete,existing_business,normal,27.78
case_0049,request_additional_info,2024-01-09 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0049,applicant_provided_info,2024-01-12 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0049,review_in_progress,2024-01-16 09:00:00-05:00,reviewer_001,complete,existing_business,normal,61.09
case_0049,health_inspection,2024-01-19 09:00:00-05:00,inspector_001,complete,existing_business,normal,41.85
case_0049,approved,2024-01-22 14:23:03.883454-05:00,,complete,existing_business,normal,0.0
case_0050,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0050,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,new_business,normal,55.28
case_0050,assigned_to_reviewer,2024-01-05 13:37:52.370283-05:00,,complete,new_business,normal,0.0
case_0050,review_in_progress,2024-01-05 13:50:41.541925-05:00,reviewer_003,complete,new_business,normal,29.0
case_0050,health_inspection,2024-01-10 09:00:00-05:00,inspector_002,complete,new_business,normal,58.78
case_0050,approved,2024-01-19 09:34:03.228786-05:00,,complete,new_business,normal,0.0
case_0051,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,high,0.0
case_0051,intake_validation,2024-01-04 09:00:00-05:00,clerk_003,complete,new_business,high,60.8
case_0051,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,high,0.0
case_0051,review_in_progress,2024-01-08 09:22:26.996794-05:00,reviewer_003,complete,new_business,high,37.4
case_0051,health_inspection,2024-01-11 11:28:52.312594-05:00,inspector_003,complete,new_business,high,56.58
case_0051,approved,2024-01-16 09:00:00-05:00,,complete,new_business,high,0.0
case_0052,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,high,0.0
case_0052,intake_validation,2024-01-04 09:00:00-05:00,clerk_003,complete,new_business,high,63.21
case_0052,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,high,0.0
case_0052,review_in_progress,2024-01-08 09:09:53.635985-05:00,reviewer_004,complete,new_business,high,53.19
case_0052,health_inspection,2024-01-16 09:00:00-05:00,inspector_002,complete,new_business,high,45.07
case_0052,approved,2024-01-22 09:00:00-05:00,,complete,new_business,high,0.0
case_0053,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0053,intake_validation,2024-01-04 09:00:00-05:00,clerk_003,complete,new_business,normal,40.11
case_0053,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,normal,0.0
case_0053,review_in_progress,2024-01-08 09:17:04.819169-05:00,reviewer_002,complete,new_business,normal,11.53
case_0053,health_inspection,2024-01-16 09:00:00-05:00,inspector_001,complete,new_business,normal,43.3
case_0053,approved,2024-01-22 09:00:00-05:00,,complete,new_business,normal,0.0
case_0054,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,high,0.0
case_0054,intake_validation,2024-01-03 15:50:29.444415-05:00,clerk_001,complete,renewal,high,57.01
case_0054,assigned_to_reviewer,2024-01-05 09:00:00-05:00,,complete,renewal,high,0.0
case_0054,review_in_progress,2024-01-05 09:16:49.624306-05:00,reviewer_001,complete,renewal,high,45.25
case_0054,health_inspection,2024-01-08 09:00:00-05:00,inspector_003,complete,renewal,high,47.46
case_0054,approved,2024-01-16 09:00:00-05:00,,complete,renewal,high,0.0
case_0055,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,low,0.0
case_0055,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,new_business,low,52.54
case_0055,rejected,2024-01-08 09:00:00-05:00,,complete,new_business,low,0.0
case_0056,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
case_0056,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,renewal,normal,59.47
case_0056,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,normal,0.0
case_0056,review_in_progress,2024-01-08 09:25:03.214716-05:00,reviewer_001,complete,renewal,normal,57.95
case_0056,health_inspection,2024-01-12 09:00:00-05:00,inspector_002,complete,renewal,normal,50.42
case_0056,approved,2024-01-17 09:00:00-05:00,,complete,renewal,normal,0.0
case_0057,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0057,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,new_business,normal,58.34
case_0057,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,normal,0.0
case_0057,review_in_progress,2024-01-08 09:15:22.253375-05:00,reviewer_003,complete,new_business,normal,61.39
case_0057,health_inspection,2024-01-10 10:25:32.239678-05:00,inspector_003,complete,new_business,normal,48.64
case_0057,approved,2024-01-16 09:00:00-05:00,,complete,new_business,normal,0.0
case_0058,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,low,0.0
case_0058,intake_validation,2024-01-04 09:00:00-05:00,clerk_003,complete,existing_business,low,27.44
case_0058,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,low,0.0
case_0058,review_in_progress,2024-01-08 09:24:37.714176-05:00,reviewer_002,complete,existing_business,low,55.1
case_0058,health_inspection,2024-01-11 09:00:00-05:00,inspector_003,complete,existing_business,low,10.0
case_0058,approved,2024-01-16 09:00:00-05:00,,complete,existing_business,low,0.0
case_0059,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
case_0059,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,renewal,normal,45.65
case_0059,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,normal,0.0
case_0059,review_in_progress,2024-01-08 09:27:28.277993-05:00,reviewer_004,complete,renewal,normal,32.41
case_0059,request_additional_info,2024-01-16 09:00:00-05:00,,complete,renewal,normal,0.0
case_0059,applicant_provided_info,2024-01-22 09:00:00-05:00,,complete,renewal,normal,0.0
case_0059,review_in_progress,2024-01-25 09:00:00-05:00,reviewer_003,complete,renewal,normal,50.42
case_0059,request_additional_info,2024-01-29 09:00:00-05:00,,complete,renewal,normal,0.0
case_0059,applicant_provided_info,2024-02-01 09:00:00-05:00,,complete,renewal,normal,0.0
case_0059,review_in_progress,2024-02-05 09:00:00-05:00,reviewer_002,complete,renewal,normal,79.24
case_0059,health_inspection,2024-02-12 09:00:00-05:00,inspector_003,complete,renewal,normal,57.97
case_0059,approved,2024-02-20 09:00:00-05:00,,complete,renewal,normal,0.0
case_0060,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,high,0.0
case_0060,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,existing_business,high,50.78
case_0060,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,high,0.0
case_0060,review_in_progress,2024-01-08 09:15:11.310338-05:00,reviewer_003,complete,existing_business,high,46.08
case_0060,health_inspection,2024-01-12 10:08:44.195490-05:00,inspector_003,complete,existing_business,high,33.53
case_0060,approved,2024-01-16 09:00:00-05:00,,complete,existing_business,high,0.0
case_0061,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0061,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,existing_business,normal,41.75
case_0061,assigned_to_reviewer,2024-01-05 14:02:17.775168-05:00,,complete,existing_business,normal,0.0
case_0061,review_in_progress,2024-01-05 14:15:09.005872-05:00,reviewer_002,complete,existing_business,normal,71.07
case_0061,health_inspection,2024-01-11 09:00:00-05:00,inspector_001,complete,existing_business,normal,70.45
case_0061,approved,2024-01-16 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0062,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,low,0.0
case_0062,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,existing_business,low,69.18
case_0062,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,low,0.0
case_0062,review_in_progress,2024-01-08 09:10:49.411734-05:00,reviewer_004,complete,existing_business,low,40.58
case_0062,health_inspection,2024-01-10 16:39:18.160846-05:00,inspector_003,complete,existing_business,low,30.44
case_0062,rejected,2024-01-12 09:00:00-05:00,,complete,existing_business,low,0.0
case_0063,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
case_0063,intake_validation,2024-01-04 09:00:00-05:00,clerk_003,complete,renewal,normal,43.42
case_0063,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,normal,0.0
case_0063,review_in_progress,2024-01-08 09:14:16.101284-05:00,reviewer_004,complete,renewal,normal,43.93
case_0063,request_additional_info,2024-01-16 09:00:00-05:00,,complete,renewal,normal,0.0
case_0063,applicant_provided_info,2024-01-17 16:58:46.021449-05:00,,complete,renewal,normal,0.0
case_0063,review_in_progress,2024-01-22 09:00:00-05:00,reviewer_002,complete,renewal,normal,42.68
case_0063,request_additional_info,2024-01-29 09:00:00-05:00,,complete,renewal,normal,0.0
case_0063,applicant_provided_info,2024-02-05 09:00:00-05:00,,complete,renewal,normal,0.0
case_0063,review_in_progress,2024-02-07 15:00:52.298696-05:00,reviewer_003,complete,renewal,normal,59.0
case_0063,health_inspection,2024-02-12 09:00:00-05:00,inspector_003,complete,renewal,normal,59.02
case_0063,approved,2024-02-14 09:00:00-05:00,,complete,renewal,normal,0.0
case_0064,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,high,0.0
case_0064,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,existing_business,high,37.6
case_0064,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,high,0.0
case_0064,review_in_progress,2024-01-08 09:21:20.147317-05:00,reviewer_003,complete,existing_business,high,34.73
case_0064,health_inspection,2024-01-11 09:00:00-05:00,inspector_003,complete,existing_business,high,44.99
case_0064,approved,2024-01-16 09:00:00-05:00,,complete,existing_business,high,0.0
case_0065,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0065,intake_validation,2024-01-03 16:30:07.127935-05:00,clerk_002,complete,existing_business,normal,38.43
case_0065,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0065,review_in_progress,2024-01-08 09:14:53.577885-05:00,reviewer_002,complete,existing_business,normal,38.43
case_0065,health_inspection,2024-01-11 14:34:13.547695-05:00,inspector_002,complete,existing_business,normal,52.47
case_0065,rejected,2024-01-17 13:17:01.673380-05:00,,complete,existing_business,normal,0.0
case_0066,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0066,intake_validation,2024-01-03 16:30:18.569163-05:00,clerk_002,complete,existing_business,normal,32.45
case_0066,assigned_to_reviewer,2024-01-05 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0066,review_in_progress,2024-01-05 09:18:07.840027-05:00,reviewer_002,complete,existing_business,normal,48.37
case_0066,health_inspection,2024-01-09 09:00:00-05:00,inspector_003,complete,existing_business,normal,40.43
case_0066,approved,2024-01-16 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0067,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
